2024/5/13 15:38,sleep,"2024-05-13 15:38:30 E0CD608841E3 60 0 [[31,475,-109],[35,476,-109],[35,478,-108],[33,478,-104],[35,476,-108],[31,472,-108],[39,476,-108],[35,472,-106],[31,475,-109],[30,480,-104],[33,479,-104],[35,476,-106],[31,476,-105],[35,472,-106],[32,476,-109],[31,476,-108],[38,478,-104],[31,478,-109],[38,480,-108],[30,475,-106],[31,478,-106],[32,480,-105],[32,472,-106],[33,476,-104],[31,476,-105],[28,476,-106],[32,476,-109],[33,478,-109],[31,476,-109],[32,479,-105],[32,475,-104],[35,476,-106],[31,476,-109],[35,476,-104],[35,479,-104],[32,476,-108],[35,478,-108],[32,473,-106],[32,475,-109],[32,476,-109],[39,478,-105],[38,476,-109],[35,478,-105],[31,472,-105],[31,476,-106],[33,476,-101],[32,475,-106],[31,479,-109],[33,476,-108],[31,479,-108],[31,475,-106],[33,478,-104],[33,476,-104],[36,479,-109],[31,478,-109],[31,479,-106],[32,479,-106],[31,472,-109],[30,476,-104],[32,473,-104],[31,478,-105],[35,475,-105],[31,479,-108],[32,476,-106],[34,478,-104],[35,475,-109],[31,479,-108],[31,478,-104],[31,476,-108],[32,478,-105],[32,476,-106],[33,475,-106],[33,476,-109],[31,476,-106],[35,476,-108],[34,476,-104],[32,475,-109],[33,476,-104],[31,476,-109],[33,476,-111],[32,476,-106],[33,475,-106],[35,476,-108],[31,479,-108],[31,480,-106],[33,478,-106],[32,480,-104],[31,476,-109],[31,476,-109],[32,475,-105],[31,476,-109],[32,475,-106],[31,478,-109],[33,478,-109],[32,475,-106],[33,478,-111],[31,476,-108],[33,476,-109],[34,476,-108],[35,472,-104],[31,476,-104],[35,478,-105],[35,478,-105],[33,476,-109],[35,476,-108],[32,475,-109],[32,476,-104],[31,480,-106],[31,475,-106],[32,473,-106],[35,479,-108],[33,476,-106],[35,479,-108],[32,476,-106],[35,478,-105],[35,476,-105],[36,478,-105],[30,475,-108],[32,479,-108],[35,476,-106],[30,476,-109],[32,478,-105],[32,476,-109],[33,476,-109],[31,476,-106],[32,476,-109],[33,478,-111],[31,478,-104],[39,479,-108],[31,473,-106],[35,476,-108],[31,478,-105],[32,478,-106],[35,475,-106],[31,476,-106],[33,479,-112],[38,478,-111],[32,476,-109],[31,476,-108],[31,479,-109],[31,480,-105],[35,478,-106],[31,476,-106],[35,476,-106],[33,473,-105],[35,476,-109],[32,476,-108],[31,476,-106],[35,476,-105],[31,480,-109],[33,480,-104],[30,478,-112],[31,480,-109],[31,481,-109],[31,480,-112],[35,475,-103],[31,476,-113],[34,477,-101],[30,476,-104],[31,480,-104],[30,479,-103],[32,475,-109],[35,481,-109],[33,484,-111],[31,478,-105]]"
2024/5/13 15:38,sleep,"2024-05-13 15:38:12 E0CD608841E3 60 0 [[35,476,-106],[33,476,-109],[31,476,-104],[32,478,-109],[35,475,-109],[31,475,-109],[32,480,-106],[31,478,-108],[32,476,-109],[35,475,-108],[38,479,-106],[35,476,-109],[31,476,-109],[33,476,-109],[31,476,-108],[31,476,-105],[33,473,-109],[32,476,-104],[33,475,-108],[35,475,-109],[31,480,-109],[32,478,-106],[35,478,-109],[32,478,-109],[30,478,-111],[32,476,-105],[31,478,-104],[35,473,-109],[35,473,-109],[31,476,-108],[32,480,-109],[32,476,-109],[35,476,-106],[35,476,-109],[31,476,-109],[31,478,-106],[33,480,-109],[33,476,-104],[35,479,-109],[35,478,-106],[32,476,-108],[32,476,-111],[31,476,-108],[32,476,-106],[31,478,-108],[31,476,-104],[35,473,-109],[30,479,-109],[31,480,-105],[34,478,-109],[35,480,-105],[31,476,-108],[35,478,-106],[31,478,-108],[31,476,-111],[36,480,-109],[32,479,-112],[35,476,-109],[31,478,-109],[35,476,-112],[31,479,-106],[33,476,-105],[32,476,-106],[31,476,-108],[33,473,-108],[36,476,-108],[35,475,-108],[35,476,-104],[36,478,-109],[31,476,-106],[33,476,-106],[31,476,-108],[32,473,-106],[31,475,-109],[35,476,-106],[31,478,-106],[30,479,-106],[36,478,-106],[32,480,-108],[35,478,-108],[31,476,-106],[38,479,-105],[31,478,-106],[35,479,-105],[32,480,-109],[33,479,-106],[31,476,-105],[35,478,-109],[33,478,-108],[35,479,-108],[32,476,-108],[33,478,-105],[33,479,-109],[33,476,-108],[33,476,-108],[35,480,-104],[35,480,-109],[32,478,-108],[32,472,-109],[31,475,-109],[35,478,-108],[33,476,-109],[31,479,-109],[35,479,-108],[35,476,-109],[30,472,-109],[32,476,-106],[34,478,-109],[35,476,-106],[32,476,-104],[32,476,-105],[33,480,-106],[35,476,-106],[35,478,-105],[30,477,-108],[31,480,-109],[35,476,-113],[33,479,-106],[30,479,-109],[35,478,-109],[31,475,-108],[31,478,-105],[31,476,-108],[35,479,-109],[31,478,-106],[33,475,-109],[33,475,-106],[31,472,-109],[32,475,-106],[32,473,-109],[32,476,-105],[35,480,-104],[30,479,-106],[36,475,-105],[31,476,-109],[32,479,-106],[28,476,-108],[32,479,-105],[31,478,-105],[33,476,-109],[33,476,-105],[33,476,-106],[38,478,-106],[35,476,-106],[32,480,-108],[32,475,-108],[33,476,-111],[36,475,-111],[34,476,-109],[33,479,-104],[32,475,-108],[31,473,-106],[33,480,-110],[28,480,-104],[25,477,-106],[32,473,-109],[39,478,-111],[32,475,-112],[32,473,-109],[30,476,-109],[28,476,-109],[31,475,-111],[39,479,-103],[30,480,-104],[31,476,-106]]"
2024/5/13 15:37,sleep,"2024-05-13 15:37:54 E0CD608841E3 60 0 [[31,476,-109],[35,480,-109],[33,480,-113],[31,476,-109],[33,478,-106],[32,478,-106],[32,480,-106],[31,476,-109],[35,476,-109],[33,479,-106],[35,478,-109],[35,476,-105],[35,473,-105],[31,473,-109],[31,476,-108],[35,478,-106],[33,476,-109],[33,476,-108],[33,479,-108],[30,476,-109],[36,476,-108],[33,473,-108],[32,476,-111],[32,475,-109],[35,476,-109],[35,476,-106],[35,475,-108],[35,479,-108],[31,480,-104],[32,476,-109],[33,476,-108],[32,480,-106],[32,476,-106],[33,476,-108],[31,478,-109],[31,478,-109],[32,476,-113],[31,475,-109],[35,476,-109],[36,476,-106],[32,476,-108],[33,475,-109],[35,480,-112],[35,479,-109],[31,473,-106],[35,478,-108],[31,475,-111],[35,478,-108],[35,475,-109],[31,476,-105],[35,475,-109],[33,479,-105],[35,478,-109],[33,476,-111],[31,476,-111],[38,479,-108],[31,479,-106],[35,480,-106],[31,484,-105],[36,478,-104],[31,479,-105],[31,480,-106],[33,476,-108],[31,479,-109],[35,478,-108],[35,479,-106],[32,473,-106],[32,478,-108],[33,478,-109],[33,476,-109],[33,478,-109],[33,475,-112],[31,483,-109],[35,480,-108],[33,475,-108],[33,476,-109],[33,476,-104],[33,479,-109],[31,479,-105],[33,473,-106],[30,473,-109],[35,478,-111],[35,478,-108],[32,478,-108],[32,472,-106],[32,476,-105],[28,476,-109],[32,478,-109],[31,476,-109],[35,476,-108],[33,478,-108],[32,479,-109],[33,478,-109],[35,475,-111],[32,479,-109],[32,476,-109],[32,476,-109],[31,476,-109],[33,479,-112],[33,478,-109],[39,475,-108],[36,476,-108],[33,478,-109],[31,478,-105],[35,478,-105],[35,472,-109],[34,473,-111],[30,473,-109],[30,479,-109],[32,476,-108],[31,480,-109],[32,479,-106],[39,478,-109],[35,479,-109],[31,476,-109],[35,476,-106],[33,475,-106],[33,478,-106],[35,476,-105],[31,478,-109],[31,478,-111],[33,476,-106],[35,478,-109],[30,476,-108],[32,479,-104],[35,476,-108],[31,475,-113],[33,478,-109],[36,476,-109],[33,478,-106],[35,480,-106],[31,476,-109],[32,478,-109],[31,472,-108],[31,476,-111],[33,480,-112],[32,476,-106],[31,479,-109],[31,476,-109],[39,473,-108],[32,476,-109],[31,478,-104],[36,480,-105],[31,476,-108],[32,478,-105],[31,478,-109],[36,478,-109],[38,478,-111],[35,480,-109],[32,479,-104],[31,476,-111],[33,476,-105],[31,478,-109],[31,480,-109],[31,472,-111],[33,481,-111],[30,473,-105],[31,480,-109],[31,476,-109],[32,480,-113],[28,477,-108],[31,476,-106],[31,481,-106],[36,475,-113],[31,479,-109]]"
2024/5/13 15:37,sleep,"2024-05-13 15:37:36 E0CD608841E3 60 0 [[35,478,-109],[33,478,-109],[33,475,-109],[33,475,-108],[33,476,-109],[32,476,-111],[32,478,-108],[32,478,-109],[33,480,-109],[33,476,-105],[35,476,-106],[35,476,-109],[31,478,-108],[31,479,-106],[33,476,-109],[38,476,-104],[36,480,-106],[32,478,-109],[31,478,-108],[33,476,-111],[33,476,-109],[33,480,-109],[31,479,-104],[33,479,-109],[33,483,-111],[33,478,-105],[35,476,-109],[35,476,-106],[30,480,-108],[35,476,-104],[32,479,-109],[35,476,-109],[31,479,-109],[31,480,-108],[32,480,-109],[31,476,-104],[33,478,-105],[35,476,-103],[35,478,-104],[31,480,-109],[31,475,-109],[33,476,-105],[31,480,-107],[35,475,-111],[33,478,-106],[34,476,-111],[35,473,-105],[35,476,-113],[31,480,-111],[35,478,-109],[31,480,-113],[35,479,-109],[33,478,-113],[33,476,-111],[35,478,-108],[33,480,-113],[32,478,-111],[33,476,-112],[35,479,-106],[38,478,-104],[32,476,-104],[33,478,-109],[33,476,-105],[31,479,-106],[33,479,-112],[31,479,-109],[33,478,-111],[32,476,-109],[35,480,-109],[28,473,-108],[33,476,-106],[31,480,-106],[31,478,-108],[31,478,-111],[35,476,-109],[35,478,-106],[35,481,-105],[35,478,-111],[33,476,-108],[31,479,-109],[39,478,-112],[32,478,-111],[31,476,-104],[33,478,-106],[31,476,-109],[35,476,-111],[35,476,-109],[33,479,-109],[35,479,-109],[31,478,-109],[31,478,-108],[31,478,-109],[36,479,-112],[31,476,-112],[31,478,-111],[35,478,-109],[31,476,-108],[38,479,-109],[32,481,-109],[33,478,-104],[35,474,-109],[31,476,-106],[33,479,-109],[35,480,-105],[33,475,-108],[31,476,-108],[31,476,-113],[35,476,-113],[36,475,-112],[33,472,-105],[31,476,-106],[35,481,-105],[35,479,-105],[33,473,-106],[31,478,-109],[35,476,-116],[34,480,-113],[31,479,-106],[30,479,-106],[38,476,-113],[35,472,-112],[35,479,-106],[34,475,-112],[32,479,-109],[35,481,-100],[34,476,-107],[29,480,-106],[39,476,-110],[28,480,-112],[33,476,-106],[32,478,-111],[33,478,-104],[31,481,-110],[31,479,-104],[32,481,-110],[36,479,-111],[38,472,-109],[31,475,-109],[33,475,-109],[34,478,-109],[33,475,-113],[35,474,-109],[30,472,-108],[31,472,-114],[31,481,-109],[38,477,-109],[35,478,-112],[31,478,-105],[34,478,-107],[31,480,-109],[31,478,-109],[31,479,-104],[35,479,-110],[30,477,-104],[31,480,-112],[30,481,-105],[30,476,-107],[33,480,-106],[33,481,-110],[36,476,-105],[31,473,-108],[33,478,-105],[38,480,-113],[31,480,-100],[29,478,-106]]"
2024/5/13 15:37,sleep,"2024-05-13 15:37:14 E0CD608841E3 60 0 [[38,478,-109],[35,478,-114],[35,478,-106],[33,478,-105],[35,478,-111],[32,480,-106],[32,476,-106],[33,472,-106],[31,476,-108],[35,476,-109],[34,478,-111],[35,478,-109],[28,479,-109],[33,476,-109],[33,478,-109],[33,478,-111],[35,476,-106],[35,476,-111],[36,478,-111],[31,476,-109],[32,476,-109],[33,479,-109],[32,478,-109],[35,479,-111],[31,478,-103],[33,476,-109],[31,479,-109],[35,476,-109],[33,478,-104],[31,478,-105],[32,478,-109],[35,480,-112],[33,479,-108],[31,478,-104],[31,478,-109],[32,484,-112],[32,473,-108],[35,478,-111],[35,475,-109],[35,478,-109],[35,476,-111],[33,479,-109],[31,475,-106],[35,479,-109],[31,476,-111],[36,476,-113],[31,476,-104],[35,476,-108],[35,478,-109],[35,479,-106],[31,475,-109],[32,476,-110],[33,478,-109],[36,479,-109],[35,476,-112],[33,478,-112],[32,476,-112],[31,479,-108],[33,476,-109],[31,475,-109],[33,475,-108],[35,480,-108],[36,479,-109],[32,478,-108],[32,476,-105],[35,473,-109],[35,475,-105],[35,473,-112],[35,476,-111],[33,478,-108],[32,475,-108],[31,478,-109],[35,476,-109],[35,478,-104],[34,480,-113],[36,478,-109],[31,480,-109],[33,476,-109],[35,478,-104],[33,479,-111],[32,478,-109],[35,480,-106],[39,478,-111],[35,478,-104],[31,475,-105],[35,475,-109],[33,476,-108],[35,479,-106],[33,473,-109],[33,478,-113],[35,478,-106],[31,476,-111],[32,478,-109],[31,476,-106],[35,478,-108],[35,472,-108],[35,478,-106],[31,472,-108],[30,478,-109],[32,476,-111],[35,476,-111],[35,479,-109],[33,480,-109],[35,478,-109],[38,480,-113],[35,476,-109],[35,476,-111],[35,478,-109],[33,476,-109],[32,476,-112],[35,479,-106],[33,480,-112],[32,478,-106],[35,480,-109],[35,476,-109],[38,478,-109],[35,479,-109],[33,476,-106],[33,476,-111],[32,478,-109],[33,478,-108],[35,480,-113],[35,480,-109],[32,476,-113],[35,476,-105],[33,479,-111],[35,479,-108],[31,480,-104],[32,480,-109],[28,476,-104],[33,475,-111],[35,480,-108],[28,480,-111],[35,474,-105],[34,479,-109],[31,477,-111],[31,476,-109],[32,475,-112],[33,479,-109],[32,480,-106],[35,475,-109],[30,476,-109],[32,478,-111],[32,480,-106],[30,478,-107],[34,475,-105],[32,482,-112],[35,480,-109],[33,474,-111],[32,476,-116],[38,480,-109],[34,472,-112],[39,480,-108],[35,479,-109],[37,476,-111],[39,479,-109],[30,474,-109],[36,481,-113],[31,480,-103],[28,476,-104],[31,478,-113],[33,481,-110],[35,481,-109],[33,479,-105],[32,479,-109]]"
2024/5/13 15:36,sleep,"2024-05-13 15:36:54 E0CD608841E3 60 0 [[35,476,-111],[35,479,-113],[35,476,-108],[33,480,-106],[35,476,-109],[36,476,-109],[32,476,-106],[35,476,-109],[35,476,-106],[35,478,-108],[35,479,-106],[36,472,-113],[32,479,-112],[33,480,-109],[35,476,-111],[35,476,-105],[35,480,-106],[33,476,-109],[39,479,-111],[33,479,-109],[33,483,-109],[38,479,-109],[35,479,-109],[35,476,-109],[35,476,-111],[38,478,-108],[36,476,-109],[36,476,-108],[36,476,-109],[35,480,-112],[38,480,-111],[31,476,-106],[38,478,-109],[31,478,-109],[32,480,-109],[38,478,-111],[33,478,-111],[33,480,-109],[35,479,-111],[35,478,-111],[35,476,-111],[35,479,-112],[35,476,-109],[35,480,-109],[31,479,-105],[32,479,-111],[33,479,-109],[32,475,-113],[35,476,-105],[35,476,-106],[30,476,-109],[38,476,-111],[35,478,-111],[31,479,-105],[35,476,-109],[30,476,-109],[35,479,-109],[38,479,-109],[35,481,-108],[35,475,-109],[31,473,-111],[31,475,-109],[35,479,-109],[32,480,-109],[32,480,-109],[35,479,-109],[36,480,-109],[36,476,-109],[35,476,-109],[32,478,-109],[35,476,-109],[33,478,-108],[31,476,-109],[35,479,-109],[31,480,-109],[36,476,-108],[35,480,-109],[33,478,-112],[33,476,-109],[35,483,-106],[35,480,-109],[38,478,-108],[32,476,-113],[31,476,-109],[32,478,-109],[31,479,-109],[31,478,-108],[35,476,-104],[35,476,-113],[38,480,-109],[33,478,-112],[31,476,-109],[31,476,-109],[35,479,-111],[33,480,-109],[33,478,-109],[31,476,-111],[35,478,-112],[31,476,-111],[36,476,-108],[35,479,-108],[36,479,-109],[35,476,-105],[32,475,-109],[35,473,-111],[31,480,-109],[31,478,-105],[38,476,-106],[35,475,-112],[31,479,-109],[35,476,-109],[33,478,-109],[31,480,-112],[33,476,-111],[32,476,-106],[35,476,-108],[35,480,-113],[31,476,-111],[33,476,-109],[33,478,-109],[31,476,-109],[31,476,-106],[33,483,-108],[33,473,-109],[33,476,-111],[36,476,-108],[35,480,-109],[33,478,-106],[32,478,-105],[35,478,-109],[36,476,-109],[38,476,-109],[33,478,-109],[38,479,-105],[35,476,-111],[32,478,-109],[31,477,-112],[35,473,-112],[35,476,-108],[32,478,-112],[38,481,-111],[31,472,-109],[31,477,-112],[31,476,-107],[30,479,-109],[30,474,-112],[36,483,-109],[31,476,-111],[38,478,-109],[38,476,-109],[35,476,-104],[34,474,-112],[32,476,-109],[33,481,-110],[33,478,-108],[34,472,-113],[35,478,-113],[31,481,-109],[33,478,-111],[31,472,-111],[34,480,-108],[35,475,-113],[37,472,-105],[35,479,-106],[39,480,-104]]"
2024/5/13 15:36,sleep,"2024-05-13 15:36:36 E0CD608841E3 60 0 [[35,478,-112],[35,479,-109],[35,478,-113],[35,476,-109],[38,476,-109],[31,478,-108],[35,478,-109],[35,479,-106],[35,476,-111],[33,472,-113],[35,476,-109],[36,476,-109],[35,476,-111],[35,480,-108],[32,475,-108],[36,480,-109],[39,480,-111],[36,476,-109],[31,478,-108],[33,480,-109],[35,475,-106],[31,479,-109],[33,476,-113],[31,479,-109],[35,479,-111],[36,479,-109],[35,478,-109],[38,476,-105],[35,478,-108],[31,479,-106],[35,478,-111],[35,479,-113],[32,480,-112],[35,476,-109],[35,480,-109],[31,479,-109],[31,478,-109],[35,478,-108],[35,480,-109],[31,479,-111],[38,479,-109],[31,479,-108],[33,478,-108],[35,479,-109],[33,479,-109],[31,480,-109],[35,476,-111],[35,478,-109],[32,476,-109],[35,478,-113],[35,478,-109],[32,476,-108],[33,472,-109],[35,478,-106],[31,476,-109],[35,475,-109],[32,478,-108],[31,480,-109],[35,479,-109],[36,480,-109],[35,476,-108],[35,480,-109],[35,476,-109],[35,478,-106],[35,478,-109],[38,480,-109],[32,480,-106],[32,476,-113],[35,479,-109],[33,479,-106],[36,478,-108],[33,478,-108],[36,476,-109],[32,479,-109],[31,480,-109],[35,478,-108],[35,483,-111],[33,480,-106],[35,476,-109],[35,480,-106],[33,480,-109],[35,481,-108],[35,480,-109],[33,473,-111],[33,480,-105],[36,473,-111],[35,476,-109],[35,480,-109],[39,479,-105],[31,480,-111],[35,478,-109],[35,476,-109],[32,479,-109],[33,476,-111],[38,476,-112],[31,476,-108],[33,480,-112],[35,478,-111],[32,478,-112],[35,479,-109],[35,480,-109],[35,480,-109],[31,476,-105],[33,478,-109],[35,480,-109],[36,476,-105],[32,479,-109],[32,476,-105],[35,476,-112],[33,479,-108],[33,478,-111],[33,478,-111],[33,476,-109],[38,478,-109],[35,479,-105],[33,476,-109],[33,483,-109],[35,480,-112],[36,475,-112],[35,479,-112],[39,478,-112],[35,476,-108],[31,479,-109],[35,478,-109],[32,475,-108],[32,478,-111],[35,476,-111],[35,478,-111],[31,480,-109],[31,479,-105],[35,480,-111],[36,483,-113],[35,476,-109],[35,480,-109],[39,478,-108],[33,478,-108],[35,476,-109],[32,478,-113],[35,478,-104],[30,478,-115],[35,481,-109],[31,481,-111],[32,476,-106],[32,478,-116],[33,478,-109],[35,478,-113],[32,484,-110],[32,479,-113],[33,478,-114],[32,480,-109],[38,476,-111],[32,479,-106],[33,479,-104],[34,475,-112],[34,474,-109],[32,473,-109],[35,483,-113],[33,475,-111],[31,480,-112],[34,474,-104],[31,481,-109],[28,483,-113],[36,480,-113],[31,478,-109],[32,472,-117]]"
2024/5/13 15:36,sleep,"2024-05-13 15:36:16 E0CD608841E3 60 0 [[35,478,-111],[32,476,-109],[33,481,-109],[35,478,-112],[34,478,-109],[32,480,-109],[38,478,-109],[35,479,-111],[38,478,-109],[33,476,-111],[35,479,-112],[35,480,-112],[36,479,-106],[39,480,-111],[33,478,-108],[35,476,-111],[38,481,-109],[35,479,-109],[36,480,-111],[35,480,-111],[35,480,-111],[32,476,-109],[33,478,-109],[35,478,-112],[35,480,-105],[35,480,-111],[32,476,-104],[35,480,-109],[33,478,-111],[35,478,-109],[36,479,-106],[33,478,-109],[31,479,-112],[35,479,-111],[39,480,-109],[33,480,-109],[38,479,-109],[38,476,-113],[32,476,-109],[38,479,-109],[35,480,-109],[33,476,-106],[36,476,-109],[35,478,-109],[35,478,-112],[31,476,-109],[36,480,-111],[35,475,-112],[35,479,-104],[32,475,-109],[35,478,-109],[35,478,-109],[33,480,-109],[35,476,-106],[33,476,-113],[35,480,-112],[35,478,-112],[36,480,-109],[36,478,-108],[33,479,-109],[35,476,-111],[33,473,-112],[34,476,-109],[35,478,-109],[35,479,-112],[34,479,-111],[33,479,-111],[32,479,-106],[32,473,-116],[33,479,-109],[33,479,-109],[38,480,-106],[35,478,-112],[35,479,-113],[35,478,-109],[36,476,-109],[33,478,-111],[31,478,-112],[35,479,-104],[33,475,-111],[39,480,-109],[38,476,-111],[35,476,-112],[33,475,-111],[31,480,-109],[33,476,-108],[31,478,-109],[31,478,-109],[35,478,-108],[32,480,-106],[36,479,-112],[39,479,-109],[32,476,-112],[31,476,-112],[32,476,-111],[36,480,-109],[35,478,-109],[35,479,-108],[32,481,-111],[35,476,-111],[36,476,-109],[33,480,-111],[38,479,-108],[35,479,-109],[32,480,-109],[35,480,-108],[36,478,-108],[33,476,-112],[35,476,-109],[32,481,-111],[28,476,-112],[33,480,-109],[35,478,-109],[33,480,-111],[35,479,-109],[33,476,-111],[31,476,-111],[35,480,-111],[35,476,-109],[31,479,-109],[35,473,-106],[38,478,-109],[32,480,-111],[33,476,-109],[35,479,-111],[36,479,-109],[32,479,-112],[35,478,-109],[35,478,-112],[31,480,-103],[33,481,-109],[38,478,-106],[35,479,-108],[35,479,-109],[35,476,-111],[38,478,-109],[32,478,-111],[35,479,-111],[33,476,-109],[32,478,-107],[40,478,-111],[31,480,-101],[35,480,-112],[33,479,-108],[32,479,-109],[33,479,-109],[38,479,-113],[33,476,-109],[35,478,-116],[35,481,-112],[33,480,-111],[33,476,-109],[33,480,-106],[35,479,-111],[36,480,-113],[32,481,-109],[29,479,-110],[33,483,-111],[32,476,-112],[37,478,-105],[32,480,-106],[36,479,-103],[31,484,-106],[33,480,-113],[39,478,-105]]"
2024/5/13 15:35,sleep,"2024-05-13 15:35:58 E0CD608841E3 60 0 [[36,480,-109],[38,480,-111],[35,476,-113],[35,476,-109],[35,478,-111],[38,479,-112],[35,480,-109],[33,476,-109],[35,479,-111],[32,480,-106],[32,480,-113],[35,479,-109],[35,479,-108],[38,478,-111],[35,479,-111],[35,479,-109],[36,480,-111],[35,479,-108],[38,480,-108],[38,480,-112],[35,476,-109],[33,479,-113],[35,478,-111],[38,480,-108],[35,480,-113],[35,476,-109],[35,481,-111],[36,478,-109],[38,479,-111],[32,476,-109],[32,479,-112],[35,478,-112],[35,478,-109],[35,479,-109],[35,480,-109],[39,478,-111],[35,480,-108],[36,478,-111],[35,476,-109],[35,479,-113],[32,476,-112],[31,479,-112],[35,480,-105],[35,482,-111],[35,478,-108],[35,479,-109],[33,479,-108],[39,479,-111],[35,480,-112],[35,476,-109],[35,480,-109],[35,478,-108],[39,478,-108],[38,476,-111],[35,478,-111],[35,476,-109],[36,480,-109],[35,480,-111],[35,478,-106],[36,480,-108],[35,479,-112],[35,479,-109],[39,476,-109],[35,480,-109],[35,479,-106],[35,480,-109],[33,479,-112],[35,479,-112],[36,481,-109],[35,476,-108],[35,480,-113],[35,476,-109],[36,478,-112],[35,478,-109],[31,476,-111],[33,478,-112],[33,476,-112],[35,476,-109],[35,480,-108],[35,476,-111],[35,476,-108],[35,480,-109],[38,480,-113],[31,476,-109],[39,480,-111],[35,483,-109],[35,480,-106],[35,478,-109],[32,480,-109],[35,482,-109],[35,480,-109],[35,478,-108],[35,480,-111],[35,478,-111],[33,478,-109],[32,476,-109],[33,478,-109],[35,479,-112],[35,478,-112],[35,480,-108],[39,478,-109],[39,476,-108],[35,476,-106],[36,472,-109],[36,479,-109],[35,478,-111],[35,478,-112],[35,476,-109],[35,476,-109],[33,478,-109],[35,480,-111],[35,479,-106],[32,476,-111],[35,480,-111],[35,480,-109],[35,478,-111],[35,480,-113],[35,476,-109],[36,478,-109],[35,476,-109],[35,479,-109],[36,480,-106],[35,479,-108],[32,476,-111],[35,476,-111],[38,479,-108],[35,479,-109],[36,479,-106],[35,478,-109],[31,478,-109],[35,479,-111],[33,476,-113],[35,479,-111],[35,480,-109],[35,480,-106],[36,478,-109],[32,476,-109],[35,484,-111],[35,479,-108],[33,480,-106],[39,480,-111],[35,476,-111],[35,478,-112],[34,480,-109],[32,475,-108],[36,483,-111],[36,480,-111],[31,478,-113],[33,476,-113],[28,484,-106],[39,476,-113],[36,480,-109],[39,478,-110],[38,481,-109],[31,481,-104],[31,473,-108],[32,472,-111],[35,479,-110],[30,481,-104],[32,472,-112],[33,481,-111],[39,480,-109],[35,483,-110],[39,480,-112],[33,480,-109]]"
2024/5/13 15:35,sleep,"2024-05-13 15:35:40 E0CD608841E3 60 0 [[35,480,-109],[35,479,-108],[35,479,-112],[36,479,-109],[35,480,-112],[36,480,-113],[39,478,-111],[36,476,-109],[38,479,-113],[35,478,-113],[31,479,-111],[35,479,-104],[36,478,-111],[38,476,-113],[36,481,-111],[35,479,-111],[39,480,-113],[35,478,-111],[35,479,-111],[32,479,-109],[36,478,-105],[36,476,-113],[36,476,-113],[35,478,-112],[36,476,-111],[39,480,-109],[39,480,-109],[33,479,-109],[36,476,-113],[36,478,-113],[31,480,-112],[35,479,-109],[36,480,-111],[35,476,-111],[35,476,-112],[32,476,-112],[31,480,-109],[36,480,-108],[35,476,-113],[33,476,-111],[35,479,-111],[35,476,-113],[34,476,-108],[35,478,-113],[32,478,-108],[38,478,-109],[34,478,-109],[38,479,-111],[38,480,-113],[35,479,-111],[35,480,-109],[33,476,-112],[32,479,-111],[35,481,-109],[32,480,-111],[33,476,-109],[39,480,-113],[39,480,-109],[33,479,-112],[32,479,-113],[36,480,-109],[33,479,-112],[31,479,-112],[35,480,-111],[35,478,-106],[38,478,-109],[41,478,-109],[36,479,-112],[39,480,-113],[38,479,-112],[36,480,-111],[35,476,-113],[36,476,-109],[32,478,-112],[35,480,-109],[33,480,-112],[36,478,-109],[35,478,-111],[35,479,-111],[35,476,-109],[36,479,-113],[35,479,-109],[38,478,-113],[36,479,-112],[35,478,-109],[38,479,-109],[35,479,-112],[36,480,-111],[35,480,-111],[35,478,-112],[33,478,-112],[35,480,-113],[36,478,-111],[35,479,-109],[31,476,-112],[33,478,-113],[35,478,-111],[30,480,-113],[38,479,-112],[38,479,-111],[35,480,-109],[35,479,-109],[38,480,-109],[36,478,-112],[35,478,-111],[35,476,-109],[38,480,-108],[36,480,-109],[39,476,-111],[39,479,-112],[35,479,-105],[36,480,-109],[39,480,-109],[32,476,-109],[36,476,-111],[35,480,-113],[35,478,-111],[36,479,-109],[38,480,-111],[35,478,-111],[35,480,-113],[38,478,-109],[38,479,-108],[33,479,-108],[36,476,-111],[35,476,-109],[38,476,-109],[35,476,-106],[38,480,-117],[39,480,-109],[35,480,-111],[31,479,-111],[35,474,-109],[33,480,-109],[34,480,-112],[35,481,-110],[31,478,-113],[35,479,-112],[35,476,-105],[38,475,-106],[33,480,-113],[41,480,-111],[39,480,-111],[30,477,-114],[35,479,-109],[35,481,-106],[36,478,-112],[35,481,-106],[32,478,-113],[41,480,-112],[37,479,-105],[30,480,-112],[36,478,-113],[36,481,-108],[35,480,-112],[31,476,-109],[32,474,-109],[31,476,-109],[38,478,-108],[35,481,-113],[36,482,-111],[32,481,-109],[35,486,-108],[38,479,-113],[37,473,-106]]"
